player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose
JessieVash,TS,3,0,1,0,0,1,0,0,0,Sova,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,win
DubsteP,TS,4,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119624,184495,Duelist,24,Yes,win
Jremy,TS,2,1,1,0,1,0,1,0,0,Killjoy,Ascent,League Play: Week 8,119624,184495,Sentinel,24,Yes,win
invy,TS,4,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,win
stax,DRX,2,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,lose
Rb,DRX,8,1,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119624,184495,Sentinel,24,Yes,lose
Zest,DRX,4,1,0,0,0,1,0,0,0,Sova,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,lose
BuZz,DRX,1,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119624,184495,Duelist,24,Yes,lose
MaKo,DRX,4,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119624,184495,Controller,24,Yes,lose
Bazzi,GES,0,0,0,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,win
AYRIN,GES,3,0,0,0,0,0,0,0,0,Kayo,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,win
SkRossi,GES,6,1,1,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119626,184496,Duelist,20,No,win
Monyet,GES,2,2,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119626,184496,Controller,20,No,win
t3xture,GES,4,0,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119626,184496,Sentinel,20,No,win
takej,DFM,2,0,0,0,0,0,0,0,0,Viper,Lotus,League Play: Week 8,119626,184496,Controller,20,No,lose
Reita,DFM,2,1,0,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,lose
Anthem,DFM,2,0,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119626,184496,Sentinel,20,No,lose
xnfri,DFM,3,0,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119626,184496,Controller,20,No,lose
Seoldam,DFM,4,0,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119626,184496,Duelist,20,No,lose
Bazzi,GES,1,1,0,0,1,0,0,0,0,Fade,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,win
AYRIN,GES,2,0,0,0,0,0,1,0,0,Kayo,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,win
SkRossi,GES,3,0,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119627,184496,Duelist,19,No,win
Monyet,GES,5,1,0,0,1,0,0,0,0,Astra,Pearl,League Play: Week 8,119627,184496,Controller,19,No,win
t3xture,GES,5,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119627,184496,Sentinel,19,No,win
takej,DFM,1,0,0,0,0,0,0,0,0,Viper,Pearl,League Play: Week 8,119627,184496,Controller,19,No,lose
Reita,DFM,0,0,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119627,184496,Controller,19,No,lose
Anthem,DFM,5,1,0,0,0,1,0,0,0,Killjoy,Pearl,League Play: Week 8,119627,184496,Sentinel,19,No,lose
xnfri,DFM,2,1,0,0,1,0,0,0,0,Skye,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,lose
Seoldam,DFM,2,1,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119627,184496,Duelist,19,No,lose
Patt,TLN,4,2,0,0,0,0,0,0,0,Jett,Split,League Play: Week 8,119629,184497,Duelist,16,No,win
Crws,TLN,0,0,0,0,0,0,0,0,0,Viper,Split,League Play: Week 8,119629,184497,Controller,16,No,win
foxz,TLN,3,0,0,0,1,0,0,0,0,Skye,Split,League Play: Week 8,119629,184497,Initiator,16,No,win
JitBoyS,TLN,1,1,0,0,0,0,0,0,0,Astra,Split,League Play: Week 8,119629,184497,Controller,16,No,win
garnetS,TLN,5,0,0,0,0,0,0,0,0,Raze,Split,League Play: Week 8,119629,184497,Duelist,16,No,win
xffero,RRQ,4,0,0,0,0,0,0,0,0,Astra,Split,League Play: Week 8,119629,184497,Controller,16,No,lose
fl1pzjder,RRQ,0,1,0,0,0,0,0,0,0,Viper,Split,League Play: Week 8,119629,184497,Controller,16,No,lose
EJAY,RRQ,2,1,0,0,0,0,0,0,0,Raze,Split,League Play: Week 8,119629,184497,Duelist,16,No,lose
Lmemore,RRQ,1,0,0,0,0,0,0,0,0,Killjoy,Split,League Play: Week 8,119629,184497,Sentinel,16,No,lose
Emman,RRQ,2,0,0,0,0,0,0,0,0,Skye,Split,League Play: Week 8,119629,184497,Initiator,16,No,lose
Patt,TLN,0,1,0,0,1,0,0,0,0,Harbor,Ascent,League Play: Week 8,119630,184497,Controller,17,No,lose
Crws,TLN,2,2,0,0,0,0,0,0,0,Viper,Ascent,League Play: Week 8,119630,184497,Controller,17,No,lose
foxz,TLN,2,0,0,0,0,0,0,0,0,Skye,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,lose
JitBoyS,TLN,2,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119630,184497,Sentinel,17,No,lose
garnetS,TLN,2,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119630,184497,Duelist,17,No,lose
xffero,RRQ,4,1,0,1,1,0,0,0,0,Sova,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,win
fl1pzjder,RRQ,4,0,0,0,2,0,0,0,0,Kayo,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,win
EJAY,RRQ,5,0,0,0,1,0,0,0,0,Jett,Ascent,League Play: Week 8,119630,184497,Duelist,17,No,win
Lmemore,RRQ,4,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119630,184497,Sentinel,17,No,win
2ge,RRQ,2,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119630,184497,Controller,17,No,win
Patt,TLN,3,2,0,0,0,0,0,0,0,Raze,Haven,League Play: Week 8,119631,184497,Duelist,20,No,lose
Sushiboys,TLN,1,1,0,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119631,184497,Sentinel,20,No,lose
Crws,TLN,1,1,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119631,184497,Controller,20,No,lose
foxz,TLN,2,0,0,0,1,0,0,0,0,Skye,Haven,League Play: Week 8,119631,184497,Initiator,20,No,lose
JitBoyS,TLN,2,1,1,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119631,184497,Initiator,20,No,lose
xffero,RRQ,2,0,0,0,0,0,0,0,0,Sova,Haven,League Play: Week 8,119631,184497,Initiator,20,No,win
fl1pzjder,RRQ,5,1,1,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119631,184497,Initiator,20,No,win
EJAY,RRQ,1,0,1,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119631,184497,Duelist,20,No,win
Lmemore,RRQ,2,0,1,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119631,184497,Sentinel,20,No,win
2ge,RRQ,4,0,0,0,1,0,0,0,0,Astra,Haven,League Play: Week 8,119631,184497,Controller,20,No,win
Dep,ZETA,6,0,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119632,184498,Duelist,21,No,win
Laz,ZETA,3,3,0,0,0,1,0,0,0,Sova,Haven,League Play: Week 8,119632,184498,Initiator,21,No,win
crow,ZETA,1,1,0,0,2,0,0,0,0,Breach,Haven,League Play: Week 8,119632,184498,Initiator,21,No,win
TENNN,ZETA,6,1,0,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119632,184498,Sentinel,21,No,win
SugarZ3ro,ZETA,2,0,1,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119632,184498,Controller,21,No,win
k1Ng,GEN,5,2,0,0,1,0,0,0,0,Killjoy,Haven,League Play: Week 8,119632,184498,Sentinel,21,No,lose
TS,GEN,0,0,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119632,184498,Controller,21,No,lose
Sylvan,GEN,4,1,1,0,2,1,0,0,0,Sova,Haven,League Play: Week 8,119632,184498,Initiator,21,No,lose
GodDead,GEN,2,0,0,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119632,184498,Initiator,21,No,lose
Meteor,GEN,1,1,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119632,184498,Duelist,21,No,lose
Dep,ZETA,2,2,0,0,1,0,0,0,0,Jett,Ascent,League Play: Week 8,119633,184498,Duelist,17,No,lose
Laz,ZETA,1,1,0,0,0,0,0,0,0,Sova,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,lose
crow,ZETA,1,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,lose
TENNN,ZETA,4,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119633,184498,Sentinel,17,No,lose
SugarZ3ro,ZETA,2,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119633,184498,Controller,17,No,lose
k1Ng,GEN,2,1,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119633,184498,Sentinel,17,No,win
TS,GEN,2,2,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119633,184498,Controller,17,No,win
eKo,GEN,2,0,0,0,1,0,0,0,0,Sova,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,win
GodDead,GEN,4,0,1,0,0,1,0,0,0,Kayo,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,win
Meteor,GEN,6,1,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119633,184498,Duelist,17,No,win
Dep,ZETA,4,2,0,0,0,0,0,0,0,Raze,Fracture,League Play: Week 8,119634,184498,Duelist,17,No,win
Laz,ZETA,5,0,0,0,0,0,0,0,0,Fade,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,win
crow,ZETA,2,0,0,0,0,1,0,0,0,Breach,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,win
TENNN,ZETA,0,0,0,0,0,0,0,0,0,Killjoy,Fracture,League Play: Week 8,119634,184498,Sentinel,17,No,win
SugarZ3ro,ZETA,5,0,2,0,0,0,0,0,0,Brimstone,Fracture,League Play: Week 8,119634,184498,Controller,17,No,win
k1Ng,GEN,2,0,0,0,1,0,0,0,0,Viper,Fracture,League Play: Week 8,119634,184498,Controller,17,No,lose
TS,GEN,2,1,0,0,1,0,0,0,0,Omen,Fracture,League Play: Week 8,119634,184498,Controller,17,No,lose
eKo,GEN,1,0,0,0,0,0,0,0,0,Breach,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,lose
GodDead,GEN,3,0,0,0,0,0,0,0,0,Kayo,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,lose
Meteor,GEN,0,0,0,0,0,0,0,0,0,Raze,Fracture,League Play: Week 8,119634,184498,Duelist,17,No,lose
xeta,T1,0,1,0,0,0,1,0,0,0,Viper,Bind,League Play: Week 8,119635,184499,Controller,23,No,lose
Munchkin,T1,1,1,0,0,1,0,0,0,0,Skye,Bind,League Play: Week 8,119635,184499,Initiator,23,No,lose
Sayaplayer,T1,8,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119635,184499,Duelist,23,No,lose
ban,T1,2,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119635,184499,Controller,23,No,lose
Carpe,T1,4,0,0,0,0,1,0,0,0,Gekko,Bind,League Play: Week 8,119635,184499,Initiator,23,No,lose
stax,DRX,2,0,0,1,0,0,0,0,0,Skye,Bind,League Play: Week 8,119635,184499,Initiator,23,No,win
Rb,DRX,0,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119635,184499,Controller,23,No,win
BuZz,DRX,5,2,0,0,0,0,1,0,0,Raze,Bind,League Play: Week 8,119635,184499,Duelist,23,No,win
MaKo,DRX,5,0,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119635,184499,Controller,23,No,win
Foxy9,DRX,2,0,0,0,1,0,0,0,0,Jett,Bind,League Play: Week 8,119635,184499,Duelist,23,No,win
xeta,T1,1,1,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119636,184499,Controller,22,No,lose
Munchkin,T1,0,0,1,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119636,184499,Sentinel,22,No,lose
Sayaplayer,T1,7,3,0,0,1,0,0,0,0,Jett,Pearl,League Play: Week 8,119636,184499,Duelist,22,No,lose
ban,T1,2,0,0,0,0,0,0,0,0,Viper,Pearl,League Play: Week 8,119636,184499,Controller,22,No,lose
Carpe,T1,2,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119636,184499,Initiator,22,No,lose
stax,DRX,3,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119636,184499,Initiator,22,No,win
Rb,DRX,4,1,0,0,1,1,0,0,0,Harbor,Pearl,League Play: Week 8,119636,184499,Controller,22,No,win
BuZz,DRX,2,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119636,184499,Sentinel,22,No,win
MaKo,DRX,2,1,0,0,1,0,0,0,0,Viper,Pearl,League Play: Week 8,119636,184499,Controller,22,No,win
Foxy9,DRX,4,1,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119636,184499,Duelist,22,No,win
BORKUM,TS,4,0,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119638,184500,Controller,22,No,win
JessieVash,TS,3,1,0,0,0,0,0,0,0,Sova,Haven,League Play: Week 8,119638,184500,Initiator,22,No,win
DubsteP,TS,5,0,0,0,1,1,0,0,0,Killjoy,Haven,League Play: Week 8,119638,184500,Sentinel,22,No,win
Jremy,TS,2,2,0,0,0,1,0,0,0,Raze,Haven,League Play: Week 8,119638,184500,Duelist,22,No,win
invy,TS,8,0,0,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119638,184500,Initiator,22,No,win
Bazzi,GES,3,0,0,0,0,0,0,0,0,Skye,Haven,League Play: Week 8,119638,184500,Initiator,22,No,lose
AYRIN,GES,2,0,0,0,0,0,0,0,0,Harbor,Haven,League Play: Week 8,119638,184500,Controller,22,No,lose
SkRossi,GES,1,0,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119638,184500,Duelist,22,No,lose
Monyet,GES,5,1,1,0,0,0,1,0,0,Viper,Haven,League Play: Week 8,119638,184500,Controller,22,No,lose
t3xture,GES,4,1,0,0,0,0,1,0,0,Killjoy,Haven,League Play: Week 8,119638,184500,Sentinel,22,No,lose
BORKUM,TS,5,0,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119639,184500,Controller,23,No,win
JessieVash,TS,7,1,0,0,0,0,0,0,0,Sova,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,win
DubsteP,TS,3,0,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119639,184500,Duelist,23,No,win
Jremy,TS,1,1,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119639,184500,Sentinel,23,No,win
invy,TS,3,1,0,0,1,0,0,0,0,Breach,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,win
Bazzi,GES,2,2,0,0,1,0,1,0,0,Skye,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,lose
AYRIN,GES,0,0,0,0,0,0,0,0,0,Kayo,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,lose
SkRossi,GES,5,1,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119639,184500,Duelist,23,No,lose
Monyet,GES,2,2,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119639,184500,Controller,23,No,lose
t3xture,GES,5,3,0,0,1,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119639,184500,Sentinel,23,No,lose
Patt,TLN,5,1,1,0,0,0,0,0,0,Breach,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,win
Crws,TLN,2,0,0,0,1,0,0,0,0,Omen,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,win
foxz,TLN,1,0,0,0,0,0,0,0,0,Sova,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,win
JitBoyS,TLN,4,2,0,0,0,1,0,0,0,Killjoy,Lotus,League Play: Week 8,119641,184501,Sentinel,24,Yes,win
garnetS,TLN,1,1,1,0,1,0,0,0,0,Raze,Lotus,League Play: Week 8,119641,184501,Duelist,24,Yes,win
takej,DFM,4,0,0,0,0,1,0,0,0,Viper,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,lose
Reita,DFM,2,0,1,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,lose
Anthem,DFM,4,0,1,0,0,1,0,0,0,Killjoy,Lotus,League Play: Week 8,119641,184501,Sentinel,24,Yes,lose
xnfri,DFM,2,1,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,lose
Seoldam,DFM,3,1,1,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119641,184501,Duelist,24,Yes,lose
Patt,TLN,4,1,0,1,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119642,184501,Controller,17,No,win
Crws,TLN,2,1,0,0,2,0,0,0,0,Viper,Bind,League Play: Week 8,119642,184501,Controller,17,No,win
foxz,TLN,5,3,0,0,0,0,0,0,0,Skye,Bind,League Play: Week 8,119642,184501,Initiator,17,No,win
JitBoyS,TLN,1,0,0,0,0,0,0,0,0,Cypher,Bind,League Play: Week 8,119642,184501,Sentinel,17,No,win
garnetS,TLN,2,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119642,184501,Duelist,17,No,win
takej,DFM,1,0,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119642,184501,Controller,17,No,lose
Reita,DFM,0,0,0,0,0,0,0,0,0,Sage,Bind,League Play: Week 8,119642,184501,Sentinel,17,No,lose
Anthem,DFM,4,0,0,0,1,0,0,0,0,Viper,Bind,League Play: Week 8,119642,184501,Controller,17,No,lose
xnfri,DFM,0,1,0,0,0,0,0,0,0,Skye,Bind,League Play: Week 8,119642,184501,Initiator,17,No,lose
Seoldam,DFM,4,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119642,184501,Duelist,17,No,lose
xffero,RRQ,2,0,1,0,0,0,0,0,0,Brimstone,Bind,League Play: Week 8,119644,184502,Controller,22,No,lose
fl1pzjder,RRQ,4,0,0,0,1,0,0,0,0,Sova,Bind,League Play: Week 8,119644,184502,Initiator,22,No,lose
EJAY,RRQ,3,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119644,184502,Duelist,22,No,lose
Lmemore,RRQ,7,0,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119644,184502,Controller,22,No,lose
Emman,RRQ,2,1,0,0,0,1,0,0,0,Skye,Bind,League Play: Week 8,119644,184502,Initiator,22,No,lose
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119644,184502,Duelist,22,No,win
mindfreak,PRX,5,0,0,0,0,1,0,0,0,Astra,Bind,League Play: Week 8,119644,184502,Controller,22,No,win
f0rsakeN,PRX,3,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119644,184502,Controller,22,No,win
d4v41,PRX,4,0,0,0,1,0,0,0,0,Skye,Bind,League Play: Week 8,119644,184502,Initiator,22,No,win
something,PRX,3,2,1,0,0,1,0,0,0,Reyna,Bind,League Play: Week 8,119644,184502,Duelist,22,No,win
xffero,RRQ,7,3,0,0,2,1,0,0,0,Astra,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,lose
fl1pzjder,RRQ,2,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119645,184502,Initiator,24,Yes,lose
EJAY,RRQ,3,0,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,lose
Lmemore,RRQ,5,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119645,184502,Sentinel,24,Yes,lose
2ge,RRQ,2,0,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,lose
Jinggg,PRX,2,2,0,0,0,1,0,0,0,Phoenix,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,win
mindfreak,PRX,5,1,0,0,0,0,0,0,0,Astra,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,win
f0rsakeN,PRX,3,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119645,184502,Sentinel,24,Yes,win
d4v41,PRX,5,0,0,0,2,0,0,0,0,Skye,Pearl,League Play: Week 8,119645,184502,Initiator,24,Yes,win
something,PRX,3,2,1,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,win
xeta,T1,4,0,1,0,0,0,0,0,0,Breach,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,win
Munchkin,T1,2,1,0,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Upper Round 1,119680,184514,Sentinel,21,No,win
Sayaplayer,T1,0,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,win
ban,T1,2,1,1,0,0,0,0,0,0,Jett,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,win
Carpe,T1,2,0,1,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,win
k1Ng,GEN,3,1,0,0,1,0,0,0,0,Viper,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,lose
TS,GEN,1,1,0,0,0,0,0,0,0,Omen,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,lose
eKo,GEN,1,0,1,0,0,1,0,0,0,Breach,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,lose
GodDead,GEN,4,0,0,0,0,0,0,0,0,Kayo,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,lose
Meteor,GEN,2,2,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,lose
xeta,T1,3,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,lose
Munchkin,T1,4,2,1,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Upper Round 1,119681,184514,Sentinel,24,Yes,lose
Sayaplayer,T1,4,0,0,0,1,0,0,0,0,Jett,Ascent,Playoffs: Upper Round 1,119681,184514,Duelist,24,Yes,lose
ban,T1,3,2,0,0,1,0,0,0,0,Omen,Ascent,Playoffs: Upper Round 1,119681,184514,Controller,24,Yes,lose
Carpe,T1,0,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,lose
k1Ng,GEN,3,1,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Upper Round 1,119681,184514,Sentinel,24,Yes,win
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Upper Round 1,119681,184514,Controller,24,Yes,win
eKo,GEN,4,3,0,0,2,0,0,0,0,Sova,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,win
GodDead,GEN,2,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,win
Meteor,GEN,1,2,1,0,0,0,0,0,0,Jett,Ascent,Playoffs: Upper Round 1,119681,184514,Duelist,24,Yes,win
xeta,T1,0,1,1,0,0,0,0,0,0,Harbor,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,win
Munchkin,T1,1,1,1,0,0,1,0,0,0,Killjoy,Lotus,Playoffs: Upper Round 1,119682,184514,Sentinel,20,No,win
Sayaplayer,T1,2,1,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Upper Round 1,119682,184514,Duelist,20,No,win
ban,T1,2,2,0,0,0,0,0,0,0,Viper,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,win
Carpe,T1,1,2,0,0,1,0,0,0,0,Skye,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,win
k1Ng,GEN,2,0,0,0,0,0,0,0,0,Killjoy,Lotus,Playoffs: Upper Round 1,119682,184514,Sentinel,20,No,lose
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Upper Round 1,119682,184514,Controller,20,No,lose
Sylvan,GEN,3,2,0,0,0,0,0,0,0,Fade,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,lose
GodDead,GEN,2,0,0,0,1,0,0,0,0,Breach,Lotus,Playoffs: Upper Round 1,119682,184514,Initiator,20,No,lose
Meteor,GEN,3,0,0,0,1,0,0,0,0,Jett,Lotus,Playoffs: Upper Round 1,119682,184514,Duelist,20,No,lose
stax,DRX,3,0,0,0,0,0,0,0,0,Skye,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,lose
Rb,DRX,2,0,0,0,0,0,0,0,0,Harbor,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,lose
BuZz,DRX,5,0,0,0,1,0,0,0,0,Killjoy,Haven,Playoffs: Upper Semifinals,119683,184515,Sentinel,22,No,lose
MaKo,DRX,4,1,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,lose
Foxy9,DRX,2,3,0,0,0,0,0,0,0,Jett,Haven,Playoffs: Upper Semifinals,119683,184515,Duelist,22,No,lose
BORKUM,TS,3,0,0,0,0,0,0,0,0,Omen,Haven,Playoffs: Upper Semifinals,119683,184515,Controller,22,No,win
JessieVash,TS,4,3,0,0,0,1,0,0,0,Sova,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,win
DubsteP,TS,6,1,0,0,0,0,0,0,0,Killjoy,Haven,Playoffs: Upper Semifinals,119683,184515,Sentinel,22,No,win
Jremy,TS,3,1,0,0,0,0,0,0,0,Raze,Haven,Playoffs: Upper Semifinals,119683,184515,Duelist,22,No,win
invy,TS,2,2,0,0,0,0,0,0,0,Breach,Haven,Playoffs: Upper Semifinals,119683,184515,Initiator,22,No,win
stax,DRX,1,1,0,0,0,0,0,0,0,Skye,Split,Playoffs: Upper Semifinals,119684,184515,Initiator,18,No,win
Rb,DRX,0,0,0,0,0,0,0,0,0,Astra,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,win
BuZz,DRX,1,3,2,0,0,0,0,0,0,Raze,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,win
MaKo,DRX,5,1,0,0,1,0,0,0,0,Viper,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,win
Foxy9,DRX,3,0,0,0,1,0,0,0,0,Jett,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,win
BORKUM,TS,3,0,0,0,0,0,0,0,0,Astra,Split,Playoffs: Upper Semifinals,119684,184515,Controller,18,No,lose
JessieVash,TS,0,0,0,0,1,0,0,0,0,Skye,Split,Playoffs: Upper Semifinals,119684,184515,Initiator,18,No,lose
DubsteP,TS,2,0,0,0,0,0,0,0,0,Jett,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,lose
Jremy,TS,5,0,0,0,0,0,0,0,0,Raze,Split,Playoffs: Upper Semifinals,119684,184515,Duelist,18,No,lose
